学校规模分类,学校ID,学校名称,标准部门编码,标准部门,管理部门(原),一级管理部门编码,一级管理部门,二级管理部门,管理项目,产品体系,产品品类,年级序数,科目,产品品牌,学习阶段,留学阶段,针对人群,项目,班级编号,班级名称,班级状态,开课日期,实际开课日期,实际结课日期,标准人数,当前人数,主教学区,教学区,季度,业务归属年,开课财季,开课财年,所属财年,年,月份,财年,财季,财月,班级归属开始季度(四季),班级归属开始季度(分春上春下),期末预收款总额,结转收入(含税),累计结转收入(含税),结课收入,期末预收款余额,当期实现收入(不含税),当期应交销项税,累计实现收入(不含税),累计应交销项税,本月结转课时,共计课时(分钟),当期完成课时(分钟),当期累计完成课时(分钟),未完成课时(分钟),当月全部结束课次,全部结束课次,系统来源,课程产品名称,班容类型,产品分类,产品分类名称
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTA001C,同步辅导课程（基础）,正常,2025-11-04 00:00:00,2025-11-04 17:20:00,2025-11-27 19:20:00,12,10,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202512,2026,20263,202607,秋季,秋季,21400.848,-1037.29,21400.85,,0,-1037.29,0,21400.85,0,0,960,0,960,0,0,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,计费体系,JF6,未归类,"阅读,写作,听力,口语",未归类,未归类,未归类,"初中生,高中生,研究生及以上,在职,小学生,本科生",非标项目（英联邦）,BMF001,英联邦其他费用（500元择校）,正常,2025-07-31 00:00:00,2025-07-31 09:00:00,2025-07-31 10:00:00,12,1,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,暑假,2026,20261,2026,2026,2025,202507,2026,20261,202602,暑假,暑假,455.4,455.4,455.4,,0,455.4,0,455.4,0,1,60,60,60,0,1,1,报名,英联邦其他费用,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKDA001B,DSE常规课程（起跑-纯线上班-续）,正常,2025-10-04 00:00:00,2025-10-04 14:20:00,2025-10-25 18:30:00,12,12,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202510,2026,20262,202605,秋季,秋季,3941.136,3941.14,3941.14,,0,3941.14,0,3941.14,0,16,960,960,960,0,8,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTB004C,同步辅导课程（强化）,正常,2025-11-09 00:00:00,2025-11-09 08:30:00,2025-11-30 12:40:00,12,9,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202511,2026,20262,202606,秋季,秋季,25489.662,25489.66,25489.66,,0,25489.66,0,25489.66,0,16,960,960,960,0,8,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTC001C,同步辅导课程（培优）,正常,2025-11-08 00:00:00,2025-11-08 14:20:00,2025-11-29 18:30:00,12,10,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202511,2026,20262,202606,秋季,秋季,36473.754,36473.75,36473.75,,0,36473.75,0,36473.75,0,16,960,960,960,0,8,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTB004C,同步辅导课程（强化）,正常,2025-11-09 00:00:00,2025-11-09 08:30:00,2025-11-30 12:40:00,12,9,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202512,2026,20263,202607,秋季,秋季,23457.222,-1965.38,23457.22,,0,-1965.38,0,23457.22,0,0,960,0,960,0,0,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTC001C,同步辅导课程（培优）,正常,2025-11-08 00:00:00,2025-11-08 14:20:00,2025-11-29 18:30:00,12,10,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202512,2026,20263,202607,秋季,秋季,34412.418,-1965.38,34412.42,,0,-1965.38,0,34412.42,0,0,960,0,960,0,0,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,中级,未归类,"初中生,高中生,小学生",IELTS,HKYC001B,雅思常规课程（中级班-纯线上班-续）,正常,2025-10-04 00:00:00,2025-10-04 08:30:00,2025-10-25 12:40:00,12,11,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202510,2026,20262,202605,秋季,秋季,4379.04,4379.04,4379.04,,0,4379.04,0,4379.04,0,16,960,960,960,0,8,8,报名,雅思直通车中级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,初级,未归类,"初中生,高中生,小学生",IELTS,HKYA002B,雅思常规课程（综合提能课程）,正常,2025-10-03 00:00:00,2025-10-03 19:30:00,2025-10-29 21:30:00,12,7,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202511,2026,20262,202606,秋季,秋季,24654.9075,-1026.34,24654.91,,0,-1026.34,0,24654.91,0,0,960,0,960,0,0,8,报名,雅思直通车初级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,初级,未归类,"初中生,高中生,小学生",IELTS,HKYA002B,雅思常规课程（综合提能课程）,正常,2025-10-03 00:00:00,2025-10-03 19:30:00,2025-10-29 21:30:00,12,7,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202510,2026,20262,202605,秋季,秋季,25681.245,25681.25,25681.25,,0,25681.25,0,25681.25,0,16,960,960,960,0,8,8,报名,雅思直通车初级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,初级,未归类,"初中生,高中生,小学生",IELTS,HKYB002C,雅思常规课程（初级班）,正常,2025-11-08 00:00:00,2025-11-08 08:30:00,2025-11-29 12:40:00,12,5,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202511,2026,20262,202606,秋季,秋季,18537.936,18537.94,18537.94,,0,18537.94,0,18537.94,0,16,960,960,960,0,8,8,报名,雅思直通车初级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,初级,未归类,"初中生,高中生,小学生",IELTS,HKYB002C,雅思常规课程（初级班）,正常,2025-11-08 00:00:00,2025-11-08 08:30:00,2025-11-29 12:40:00,12,5,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202512,2026,20263,202607,秋季,秋季,16614.774,-1874.39,16614.77,,0,-1874.39,0,16614.77,0,0,960,0,960,0,0,8,报名,雅思直通车初级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,初级,未归类,"初中生,高中生,小学生",IELTS,HKYB002C,雅思常规课程（初级班）,正常,2025-11-08 00:00:00,2025-11-08 08:30:00,2025-11-29 12:40:00,12,5,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2026,202602,2026,20263,202609,秋季,秋季,14649.39,-1965.38,14649.39,,0,-1965.38,0,14649.39,0,0,960,0,960,0,0,8,报名,雅思直通车初级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,中级,未归类,"初中生,高中生,小学生",IELTS,HKYC002G," 续-雅思常规课程（中级班5/6）",正常,2026-03-01 00:00:00,2026-03-01 08:30:00,2026-03-29 12:40:00,12,6,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,春季,2026,20264,2026,2026,2026,202603,2026,20264,202610,春季,春季,26459.892,26459.89,26459.89,,0,26459.89,0,26459.89,0,20,1200,1200,1200,0,10,10,报名,雅思直通车中级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTB003B,同步辅导课程（DSE强化-纯线上班）,正常,2025-10-05 00:00:00,2025-10-05 19:30:00,2025-11-02 21:30:00,12,3,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202511,2026,20262,202606,秋季,秋季,0,-3079.01,0,,0,-3079.01,0,0,0,4,960,240,960,0,2,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTB003B,同步辅导课程（DSE强化-纯线上班）,正常,2025-10-05 00:00:00,2025-10-05 19:30:00,2025-11-02 21:30:00,12,3,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202510,2026,20262,202605,秋季,秋季,4105.35,3079.01,3079.01,,1026.3375,3079.01,0,3079.01,0,12,960,720,720,240,6,6,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKDB002A,DSE常规课程（加速）,正常,2025-09-07 00:00:00,2025-09-07 08:30:00,2025-09-28 12:40:00,12,7,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202509,2026,20262,202604,秋季,秋季,27243.92,27243.92,27243.92,,0,27243.92,0,27243.92,0,16,960,960,960,0,8,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,中级,出国读本科,"初中生,高中生,小学生",IELTS,HKYC001A,雅思常规课程（中级班-纯线上班）,正常,2025-09-06 00:00:00,2025-09-06 08:30:00,2025-09-27 12:40:00,12,12,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202510,2026,20262,202605,秋季,秋季,40159.446,-7864.03,40159.45,,0,-7864.03,0,40159.45,0,0,960,0,960,0,0,8,报名,雅思直通车中级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,中级,出国读本科,"初中生,高中生,小学生",IELTS,HKYC001A,雅思常规课程（中级班-纯线上班）,正常,2025-09-06 00:00:00,2025-09-06 08:30:00,2025-09-27 12:40:00,12,12,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202511,2026,20262,202606,秋季,秋季,37235.5245,-2923.92,37235.52,,0,-2923.92,0,37235.52,0,0,960,0,960,0,0,8,报名,雅思直通车中级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,中级,出国读本科,"初中生,高中生,小学生",IELTS,HKYC001A,雅思常规课程（中级班-纯线上班）,正常,2025-09-06 00:00:00,2025-09-06 08:30:00,2025-09-27 12:40:00,12,12,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202509,2026,20262,202604,秋季,秋季,48060.32,48060.32,48060.32,,0,48060.32,0,48060.32,0,16,960,960,960,0,8,8,报名,雅思直通车中级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,初级,未归类,"初中生,高中生,小学生",IELTS,HKYB001B,雅思常规课程（初级班-纯线上班-续）,正常,2025-10-11 00:00:00,2025-10-11 14:20:00,2025-10-29 18:30:00,12,5,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202510,2026,20262,202605,秋季,秋季,0,0,0,,0,0,0,0,0,16,960,960,960,0,8,8,报名,雅思直通车初级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,初级,未归类,"初中生,高中生,小学生",IELTS,HKYB001C,雅思常规课程（初级班）,正常,2025-11-08 00:00:00,2025-11-08 14:20:00,2025-11-29 18:30:00,12,9,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202511,2026,20262,202606,秋季,秋季,31529.088,31529.09,31529.09,,0,31529.09,0,31529.09,0,16,960,960,960,0,8,8,报名,雅思直通车初级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,计费体系,JF6,未归类,"阅读,写作,听力,口语",未归类,未归类,未归类,"初中生,高中生,研究生及以上,在职,小学生,本科生",非标项目（英联邦）,BMF002,英联邦其他费用（600元择校）,正常,2025-07-31 00:00:00,2025-07-31 09:00:00,2025-07-31 10:00:00,12,2,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,暑假,2026,20261,2026,2026,2025,202507,2026,20261,202602,暑假,暑假,1092.96,1092.96,1092.96,,0,1092.96,0,1092.96,0,1,60,60,60,0,1,1,报名,英联邦其他费用,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTB004F,续-同步辅导课程（强化4/10）,正常,2026-02-08 00:00:00,2026-02-08 08:30:00,2026-02-08 12:40:00,12,10,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202602,2026,20263,202609,寒假,寒假,12010.68,12010.68,12010.68,,0,12010.68,0,12010.68,0,4,240,240,240,0,2,2,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKDB004E,DSE常规课程（加速1/6）,正常,2026-01-17 00:00:00,2026-01-17 14:20:00,2026-02-07 18:30:00,12,10,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202602,2026,20263,202609,寒假,寒假,30087.3903,6748.46,30087.39,,0,6748.46,0,30087.39,0,4,960,240,960,0,2,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTB004E,同步辅导课程（强化3/10）,正常,2026-01-11 00:00:00,2026-01-11 08:30:00,2026-02-01 12:40:00,12,10,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202602,2026,20263,202609,寒假,寒假,33620.805,7620.41,33620.81,,0,7620.41,0,33620.81,0,4,960,240,960,0,2,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKDB004E,DSE常规课程（加速1/6）,正常,2026-01-17 00:00:00,2026-01-17 14:20:00,2026-02-07 18:30:00,12,10,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202601,2026,20263,202608,寒假,寒假,31118.58,23338.94,23338.94,,7779.645,23338.94,0,23338.94,0,12,960,720,720,240,6,6,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTB004E,同步辅导课程（强化3/10）,正常,2026-01-11 00:00:00,2026-01-11 08:30:00,2026-02-01 12:40:00,12,10,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202601,2026,20263,202608,寒假,寒假,34667.19,26000.39,26000.39,,8666.7975,26000.39,0,26000.39,0,12,960,720,720,240,6,6,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTC001F,续-同步辅导课程（培优4/10）,正常,2026-02-07 00:00:00,2026-02-07 14:20:00,2026-02-28 18:30:00,12,5,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202602,2026,20263,202609,寒假,寒假,9280.798,9280.8,9280.8,,0,9280.8,0,9280.8,0,12,720,720,720,0,6,6,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTA001F,续-同步辅导课程（基础6/10）,正常,2026-02-03 00:00:00,2026-02-03 17:20:00,2026-02-28 19:20:00,12,8,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202602,2026,20263,202609,寒假,寒假,22171.1693,22171.17,22171.17,,0,22171.17,0,22171.17,0,12,720,720,720,0,6,6,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTA001F,续-同步辅导课程（基础6/10）,正常,2026-02-03 00:00:00,2026-02-03 17:20:00,2026-02-28 19:20:00,12,8,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202603,2026,20264,202610,寒假,寒假,13405.8297,-8765.34,13405.83,,0,-8765.34,0,13405.83,0,0,720,0,720,0,0,6,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTB004F,续-同步辅导课程（强化4/10）,正常,2026-02-08 00:00:00,2026-02-08 08:30:00,2026-02-08 12:40:00,12,10,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202603,2026,20264,202610,寒假,寒假,10918.8,-1091.88,10918.8,,0,-1091.88,0,10918.8,0,0,240,0,240,0,0,2,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,中级,未归类,"初中生,高中生,小学生",IELTS,HKYC001D,雅思常规课程（中级班4/6）,正常,2025-12-06 00:00:00,2025-12-06 08:30:00,2025-12-27 12:40:00,12,5,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2025,202512,2026,20263,202607,寒假,寒假,16705.764,16705.76,16705.76,,0,16705.76,0,16705.76,0,16,960,960,960,0,8,8,报名,雅思直通车中级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,初级,未归类,"初中生,高中生,小学生",IELTS,HKYB002D,雅思常规课程（初级班2/6）,正常,2025-12-06 00:00:00,2025-12-06 08:30:00,2026-01-03 12:40:00,12,6,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2025,202512,2026,20263,202607,寒假,寒假,19053.306,14289.98,14289.98,,4763.3265,14289.98,0,14289.98,0,12,960,720,720,240,6,6,报名,雅思直通车初级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,中级,未归类,"初中生,高中生,小学生",IELTS,HKYC001D,雅思常规课程（中级班4/6）,正常,2025-12-06 00:00:00,2025-12-06 08:30:00,2025-12-27 12:40:00,12,5,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202601,2026,20263,202608,寒假,寒假,12774.996,-3930.77,12775,,0,-3930.77,0,12775,0,0,960,0,960,0,0,8,报名,雅思直通车中级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,中级,未归类,"初中生,高中生,小学生",IELTS,HKYC002E,雅思常规课程（中级班3/6）,正常,2026-01-18 00:00:00,2026-01-18 08:30:00,2026-02-08 12:40:00,12,12,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202601,2026,20263,202608,寒假,寒假,40809.015,20404.51,20404.51,,20404.5075,20404.51,0,20404.51,0,8,960,480,480,480,4,4,报名,雅思直通车中级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,中级,未归类,"初中生,高中生,小学生",IELTS,HKYC002E,雅思常规课程（中级班3/6）,正常,2026-01-18 00:00:00,2026-01-18 08:30:00,2026-02-08 12:40:00,12,12,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202602,2026,20263,202609,寒假,寒假,41900.895,21496.39,41900.9,,0,21496.39,0,41900.9,0,8,960,480,960,0,4,8,报名,雅思直通车中级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,初级,未归类,"初中生,高中生,小学生",IELTS,HKYB002D,雅思常规课程（初级班2/6）,正常,2025-12-06 00:00:00,2025-12-06 08:30:00,2026-01-03 12:40:00,12,6,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202601,2026,20263,202608,寒假,寒假,19053.306,4763.33,19053.31,,0,4763.33,0,19053.31,0,4,960,240,960,0,2,8,报名,雅思直通车初级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,初级,未归类,"初中生,高中生,小学生",IELTS,HKYB001F,雅思直通车初级课程（2400/8H）,正常,2026-02-14 00:00:00,2026-02-14 14:20:00,2026-02-28 18:30:00,12,5,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202602,2026,20263,202609,寒假,寒假,12665.808,12665.81,12665.81,,0,12665.81,0,12665.81,0,8,480,480,480,0,4,4,报名,雅思直通车初级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,初级,未归类,"初中生,高中生,小学生",IELTS,HKZH002E,雅思常规课程（综合提能课程4/10）,正常,2026-01-07 00:00:00,2026-01-07 19:30:00,2026-01-30 21:30:00,12,5,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202601,2026,20263,202608,寒假,寒假,19690.236,19690.24,19690.24,,0,19690.24,0,19690.24,0,16,960,960,960,0,8,8,报名,雅思直通车初级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,中级,未归类,"初中生,高中生,小学生",IELTS,HKYC002E,雅思常规课程（中级班3/6）,正常,2026-01-18 00:00:00,2026-01-18 08:30:00,2026-02-08 12:40:00,12,12,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202603,2026,20264,202610,寒假,寒假,40854.51,-1046.39,40854.51,,0,-1046.39,0,40854.51,0,0,960,0,960,0,0,8,报名,雅思直通车中级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,IELTS,未归类,"阅读,写作,词汇,听力,口语,语法",未归类,初级,未归类,"初中生,高中生,小学生",IELTS,HKYB001F,雅思直通车初级课程（2400/8H）,正常,2026-02-14 00:00:00,2026-02-14 14:20:00,2026-02-28 18:30:00,12,5,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202603,2026,20264,202610,寒假,寒假,9390.168,-3275.64,9390.17,,0,-3275.64,0,9390.17,0,0,480,0,480,0,0,4,报名,雅思直通车初级课程,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTC002G,同步辅导课程（培优3/10）,正常,2026-03-01 00:00:00,2026-03-01 08:30:00,2026-03-29 12:40:00,12,12,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,春季,2026,20264,2026,2026,2026,202603,2026,20264,202610,春季,春季,56923.344,56923.34,56923.34,,0,56923.34,0,56923.34,0,20,1200,1200,1200,0,10,10,报名,DSE英语全程班,小班,10100,班课
